order_id,order_date,brand,model_name,category,gender,size,color,base_price_usd,discount_percent,final_price_usd,units_sold,revenue_usd,payment_method,sales_channel,country,customer_income_level,customer_rating,Revenue,discount_band,order_value,price_tier,discount_value,year,month,year_month
ORD128323,03-09-2025,Adidas,Model-507,Training,Unisex,9,Red,175,0,175,1,175,Wallet,Online,India,High,4.8,175,0_to_10,175,Premium,0,2025,9,2025-09
ORD128324,19-01-2023,New Balance,Model-700,Gym,Unisex,10,White,202,15,171.7,2,343.4,Cash,Retail Store,Germany,High,3.9,343.4,11_to_20,343.4,Premium,30.3,2023,1,2023-01
ORD128325,08-04-2022,Puma,Model-339,Running,Unisex,6,Grey,186,20,148.8,1,148.8,Wallet,Retail Store,UK,Low,4.8,148.8,11_to_20,148.8,Premium,37.2,2022,4,2022-04
ORD128326,19-12-2026,Reebok,Model-860,Basketball,Women,7,Red,70,5,66.5,1,66.5,Wallet,Retail Store,Pakistan,Low,3.8,66.5,0_to_10,66.5,Budget,3.5,2026,12,2026-12
ORD128327,07-03-2022,New Balance,Model-877,Running,Men,11,Red,164,0,164,3,492,Card,Online,USA,Medium,4.9,492,0_to_10,492,Premium,0,2022,3,2022-03
ORD128328,13-10-2019,Nike,Model-465,Gym,Unisex,10,Grey,153,0,153,4,612,Wallet,Retail Store,USA,Low,4.3,612,0_to_10,612,Premium,0,2019,10,2019-10
ORD128329,27-01-2021,Adidas,Model-106,Running,Women,6,Blue,165,5,156.75,2,313.5,Wallet,Online,UK,Low,4.1,313.5,0_to_10,313.5,Premium,8.25,2021,1,2021-01
ORD128330,23-09-2019,Reebok,Model-300,Training,Men,6,Black,218,5,207.1,2,414.2,Card,Retail Store,UAE,Medium,4.9,414.2,0_to_10,414.2,Premium,10.9,2019,9,2019-09
ORD128331,07-07-2018,Puma,Model-679,Basketball,Unisex,6,White,118,30,82.6,1,82.6,Wallet,Online,Pakistan,Medium,3.5,82.6,21_to_30,82.6,Budget,35.4,2018,7,2018-07
ORD128332,29-03-2018,Reebok,Model-519,Basketball,Women,9,White,137,0,137,4,548,Card,Retail Store,Pakistan,Medium,4.3,548,0_to_10,548,Mid,0,2018,3,2018-03
ORD128333,23-03-2019,Reebok,Model-884,Training,Women,7,White,91,15,77.35,2,154.7,Card,Online,UK,High,4.4,154.7,11_to_20,154.7,Budget,13.65,2019,3,2019-03
ORD128334,01-06-2020,ASICS,Model-477,Training,Unisex,6,Black,115,20,92,1,92,Card,Retail Store,Pakistan,Low,4.3,92,11_to_20,92,Budget,23,2020,6,2020-06
ORD128335,16-06-2025,Adidas,Model-528,Running,Women,11,Grey,214,10,192.6,4,770.4,Bank Transfer,Retail Store,Pakistan,Medium,4,770.4,0_to_10,770.4,Premium,21.4,2025,6,2025-06
ORD128336,21-01-2020,Adidas,Model-341,Basketball,Men,10,Red,194,0,194,1,194,Cash,Retail Store,UK,High,5,194,0_to_10,194,Premium,0,2020,1,2020-01
ORD128337,01-03-2021,Puma,Model-941,Running,Unisex,7,Red,119,10,107.1,4,428.4,Wallet,Retail Store,Pakistan,High,4.7,428.4,0_to_10,428.4,Mid,11.9,2021,3,2021-03
ORD128338,13-06-2020,Nike,Model-798,Running,Women,8,Red,192,0,192,1,192,Bank Transfer,Retail Store,UAE,Medium,3.4,192,0_to_10,192,Premium,0,2020,6,2020-06
ORD128339,24-06-2025,Reebok,Model-123,Running,Men,9,Grey,219,0,219,3,657,Card,Online,Germany,High,4.1,657,0_to_10,657,Premium,0,2025,6,2025-06
ORD128340,26-10-2022,Nike,Model-514,Basketball,Unisex,10,Red,188,0,188,2,376,Cash,Online,Pakistan,High,3.1,376,0_to_10,376,Premium,0,2022,10,2022-10
ORD128341,21-05-2022,Reebok,Model-312,Training,Men,8,Blue,88,20,70.4,3,211.2,Cash,Online,Germany,High,4,211.2,11_to_20,211.2,Budget,17.6,2022,5,2022-05
ORD128342,08-05-2024,Reebok,Model-270,Training,Men,11,White,166,5,157.7,2,315.4,Cash,Retail Store,USA,Medium,4.9,315.4,0_to_10,315.4,Premium,8.3,2024,5,2024-05
ORD128343,31-10-2018,Nike,Model-117,Lifestyle,Unisex,8,White,186,20,148.8,3,446.4,Cash,Retail Store,India,Medium,4.2,446.4,11_to_20,446.4,Premium,37.2,2018,10,2018-10
ORD128344,06-06-2018,Reebok,Model-611,Lifestyle,Unisex,8,White,107,5,101.65,3,304.95,Bank Transfer,Online,India,Low,3.3,304.95,0_to_10,304.95,Mid,5.35,2018,6,2018-06
ORD128345,13-01-2024,ASICS,Model-724,Basketball,Women,11,Blue,94,10,84.6,2,169.2,Cash,Online,Pakistan,High,4,169.2,0_to_10,169.2,Budget,9.4,2024,1,2024-01
ORD128346,30-04-2024,ASICS,Model-233,Gym,Women,6,Blue,145,10,130.5,3,391.5,Card,Online,India,High,3.4,391.5,0_to_10,391.5,Mid,14.5,2024,4,2024-04
ORD128347,11-04-2025,Puma,Model-648,Lifestyle,Unisex,8,Blue,186,20,148.8,1,148.8,Wallet,Online,USA,Low,4.8,148.8,11_to_20,148.8,Premium,37.2,2025,4,2025-04
ORD128348,10-04-2018,Adidas,Model-766,Running,Unisex,7,Black,216,30,151.2,1,151.2,Cash,Online,USA,High,4.6,151.2,21_to_30,151.2,Premium,64.8,2018,4,2018-04
ORD128349,08-02-2018,Nike,Model-893,Training,Unisex,11,Red,102,20,81.6,4,326.4,Bank Transfer,Online,India,Medium,3.4,326.4,11_to_20,326.4,Budget,20.4,2018,2,2018-02
ORD128350,01-06-2023,New Balance,Model-769,Training,Women,10,Grey,193,15,164.05,2,328.1,Cash,Retail Store,USA,Low,4.3,328.1,11_to_20,328.1,Premium,28.95,2023,6,2023-06
ORD128351,27-05-2020,Reebok,Model-510,Training,Unisex,6,Black,197,10,177.3,2,354.6,Bank Transfer,Retail Store,Germany,Medium,3.5,354.6,0_to_10,354.6,Premium,19.7,2020,5,2020-05
ORD128352,17-03-2022,Puma,Model-658,Gym,Unisex,6,Red,96,15,81.6,3,244.8,Bank Transfer,Online,UK,Low,4.3,244.8,11_to_20,244.8,Budget,14.4,2022,3,2022-03
ORD128353,13-04-2025,ASICS,Model-857,Gym,Men,9,White,182,30,127.4,1,127.4,Bank Transfer,Online,India,High,3.1,127.4,21_to_30,127.4,Mid,54.6,2025,4,2025-04
ORD128354,01-08-2020,Reebok,Model-932,Running,Men,9,White,119,0,119,4,476,Card,Retail Store,UK,Low,4.3,476,0_to_10,476,Mid,0,2020,8,2020-08
ORD128355,21-02-2018,Puma,Model-974,Lifestyle,Women,11,White,137,15,116.45,1,116.45,Wallet,Retail Store,India,High,4.3,116.45,11_to_20,116.45,Mid,20.55,2018,2,2018-02
ORD128356,14-01-2020,ASICS,Model-972,Lifestyle,Men,7,Red,114,5,108.3,3,324.9,Bank Transfer,Online,Germany,Medium,4.9,324.9,0_to_10,324.9,Mid,5.7,2020,1,2020-01
ORD128357,27-12-2024,ASICS,Model-609,Lifestyle,Men,11,Black,162,0,162,1,162,Card,Online,Germany,Low,3.7,162,0_to_10,162,Premium,0,2024,12,2024-12
ORD128358,21-11-2019,Adidas,Model-805,Lifestyle,Men,10,Blue,75,20,60,4,240,Wallet,Retail Store,UAE,Low,3.7,240,11_to_20,240,Budget,15,2019,11,2019-11
ORD128359,23-09-2020,ASICS,Model-381,Running,Men,8,Blue,115,10,103.5,4,414,Cash,Online,Pakistan,Medium,3.9,414,0_to_10,414,Mid,11.5,2020,9,2020-09
ORD128360,26-11-2021,Puma,Model-234,Basketball,Unisex,8,Black,157,10,141.3,2,282.6,Wallet,Online,UAE,Low,3.5,282.6,0_to_10,282.6,Mid,15.7,2021,11,2021-11
ORD128361,10-10-2025,ASICS,Model-822,Lifestyle,Women,11,White,123,30,86.1,1,86.1,Bank Transfer,Online,UK,High,4.7,86.1,21_to_30,86.1,Budget,36.9,2025,10,2025-10
ORD128362,06-08-2023,Puma,Model-336,Gym,Women,8,Red,166,20,132.8,4,531.2,Wallet,Retail Store,India,Low,3.8,531.2,11_to_20,531.2,Mid,33.2,2023,8,2023-08
ORD128363,07-12-2023,Nike,Model-669,Running,Unisex,11,Red,108,15,91.8,2,183.6,Card,Online,UK,Medium,4.3,183.6,11_to_20,183.6,Budget,16.2,2023,12,2023-12
ORD128364,20-04-2026,ASICS,Model-373,Training,Women,10,Blue,130,10,117,2,234,Card,Online,Pakistan,High,4.4,234,0_to_10,234,Mid,13,2026,4,2026-04
ORD128365,24-05-2025,ASICS,Model-150,Running,Unisex,10,Blue,76,30,53.2,2,106.4,Cash,Retail Store,USA,High,3.3,106.4,21_to_30,106.4,Budget,22.8,2025,5,2025-05
ORD128366,12-08-2025,Adidas,Model-559,Training,Men,10,Blue,66,15,56.1,2,112.2,Card,Retail Store,Germany,High,3.7,112.2,11_to_20,112.2,Budget,9.9,2025,8,2025-08
ORD128367,06-06-2025,ASICS,Model-512,Training,Women,7,Black,61,0,61,1,61,Bank Transfer,Retail Store,India,Low,5,61,0_to_10,61,Budget,0,2025,6,2025-06
ORD128368,23-05-2021,Nike,Model-786,Basketball,Unisex,6,Black,198,5,188.1,4,752.4,Cash,Retail Store,Germany,Medium,4.2,752.4,0_to_10,752.4,Premium,9.9,2021,5,2021-05
ORD128369,06-05-2023,New Balance,Model-263,Training,Men,8,Black,114,0,114,3,342,Cash,Retail Store,USA,Medium,3.9,342,0_to_10,342,Mid,0,2023,5,2023-05
ORD128370,29-03-2018,Reebok,Model-822,Lifestyle,Men,11,White,67,10,60.3,2,120.6,Card,Retail Store,UAE,Medium,3.3,120.6,0_to_10,120.6,Budget,6.7,2018,3,2018-03
ORD128371,15-03-2024,Nike,Model-512,Gym,Unisex,10,Blue,136,5,129.2,4,516.8,Cash,Online,UK,Low,4,516.8,0_to_10,516.8,Mid,6.8,2024,3,2024-03
ORD128372,12-02-2024,Adidas,Model-787,Running,Women,10,White,104,20,83.2,3,249.6,Cash,Retail Store,Germany,Low,3.8,249.6,11_to_20,249.6,Budget,20.8,2024,2,2024-02
ORD128373,07-12-2023,Puma,Model-346,Gym,Unisex,11,Grey,212,15,180.2,2,360.4,Card,Retail Store,Pakistan,High,3.7,360.4,11_to_20,360.4,Premium,31.8,2023,12,2023-12
ORD128374,24-11-2018,New Balance,Model-551,Running,Unisex,7,Blue,68,30,47.6,3,142.8,Wallet,Online,USA,Low,3.8,142.8,21_to_30,142.8,Budget,20.4,2018,11,2018-11
ORD128375,13-10-2023,Reebok,Model-929,Basketball,Unisex,8,White,72,10,64.8,4,259.2,Cash,Online,India,High,3.7,259.2,0_to_10,259.2,Budget,7.2,2023,10,2023-10
ORD128376,19-02-2021,New Balance,Model-404,Running,Unisex,9,Black,178,30,124.6,4,498.4,Card,Retail Store,UAE,High,3.9,498.4,21_to_30,498.4,Mid,53.4,2021,2,2021-02
ORD128377,28-12-2019,ASICS,Model-217,Lifestyle,Women,7,Black,88,30,61.6,1,61.6,Cash,Online,USA,Low,3.6,61.6,21_to_30,61.6,Budget,26.4,2019,12,2019-12
ORD128378,01-09-2026,Adidas,Model-958,Basketball,Men,10,Blue,210,15,178.5,2,357,Wallet,Online,USA,Low,4.1,357,11_to_20,357,Premium,31.5,2026,9,2026-09
ORD128379,18-06-2020,Puma,Model-954,Lifestyle,Men,9,White,139,15,118.15,3,354.45,Wallet,Online,UAE,Low,3.3,354.45,11_to_20,354.45,Mid,20.85,2020,6,2020-06
ORD128380,22-07-2023,New Balance,Model-388,Running,Men,8,Grey,211,0,211,4,844,Bank Transfer,Online,Pakistan,Low,4.8,844,0_to_10,844,Premium,0,2023,7,2023-07
ORD128381,13-12-2020,New Balance,Model-698,Gym,Unisex,6,Grey,155,10,139.5,1,139.5,Cash,Online,USA,High,3.4,139.5,0_to_10,139.5,Mid,15.5,2020,12,2020-12
ORD128382,29-09-2019,ASICS,Model-714,Basketball,Men,10,Red,113,20,90.4,2,180.8,Cash,Online,India,Low,4.5,180.8,11_to_20,180.8,Budget,22.6,2019,9,2019-09
ORD128383,06-10-2021,Adidas,Model-455,Gym,Men,9,Black,94,5,89.3,3,267.9,Bank Transfer,Online,UAE,Low,4.1,267.9,0_to_10,267.9,Budget,4.7,2021,10,2021-10
ORD128384,02-12-2026,Reebok,Model-687,Basketball,Unisex,8,Grey,72,15,61.2,3,183.6,Bank Transfer,Online,Germany,High,5,183.6,11_to_20,183.6,Budget,10.8,2026,12,2026-12
ORD128385,18-10-2023,ASICS,Model-648,Training,Women,11,Grey,145,15,123.25,2,246.5,Cash,Retail Store,India,High,3.3,246.5,11_to_20,246.5,Mid,21.75,2023,10,2023-10
ORD128386,18-08-2022,ASICS,Model-384,Lifestyle,Men,7,Black,98,5,93.1,1,93.1,Bank Transfer,Online,Pakistan,Medium,4.9,93.1,0_to_10,93.1,Budget,4.9,2022,8,2022-08
ORD128387,23-01-2022,ASICS,Model-160,Lifestyle,Women,7,Grey,86,30,60.2,1,60.2,Wallet,Retail Store,USA,High,4.6,60.2,21_to_30,60.2,Budget,25.8,2022,1,2022-01
ORD128388,20-03-2018,New Balance,Model-605,Training,Men,11,Red,161,20,128.8,2,257.6,Cash,Retail Store,Germany,Low,5,257.6,11_to_20,257.6,Mid,32.2,2018,3,2018-03
ORD128389,28-11-2020,Nike,Model-943,Lifestyle,Women,11,Black,75,10,67.5,2,135,Bank Transfer,Online,India,Medium,3,135,0_to_10,135,Budget,7.5,2020,11,2020-11
ORD128390,30-10-2021,ASICS,Model-697,Gym,Women,7,Red,78,10,70.2,2,140.4,Card,Online,Germany,Medium,4.3,140.4,0_to_10,140.4,Budget,7.8,2021,10,2021-10
ORD128391,17-07-2023,New Balance,Model-912,Running,Unisex,11,Blue,184,15,156.4,3,469.2,Wallet,Retail Store,Pakistan,High,4.3,469.2,11_to_20,469.2,Premium,27.6,2023,7,2023-07
ORD128392,30-01-2023,ASICS,Model-278,Training,Unisex,9,Black,64,15,54.4,2,108.8,Wallet,Retail Store,India,High,4.2,108.8,11_to_20,108.8,Budget,9.6,2023,1,2023-01
ORD128393,29-09-2019,ASICS,Model-118,Training,Men,7,Black,163,15,138.55,4,554.2,Wallet,Online,India,Medium,4.7,554.2,11_to_20,554.2,Mid,24.45,2019,9,2019-09
ORD128394,24-09-2018,Nike,Model-956,Running,Men,7,Red,137,10,123.3,3,369.9,Cash,Online,UAE,Medium,3.9,369.9,0_to_10,369.9,Mid,13.7,2018,9,2018-09
ORD128395,10-03-2018,Nike,Model-827,Running,Men,7,Black,194,20,155.2,1,155.2,Card,Retail Store,UAE,Low,3.5,155.2,11_to_20,155.2,Premium,38.8,2018,3,2018-03
ORD128396,12-07-2018,ASICS,Model-443,Running,Men,8,Grey,187,10,168.3,4,673.2,Cash,Retail Store,Germany,Medium,4.8,673.2,0_to_10,673.2,Premium,18.7,2018,7,2018-07
ORD128397,27-11-2022,Adidas,Model-532,Basketball,Unisex,6,Red,61,30,42.7,3,128.1,Card,Retail Store,USA,Medium,4.1,128.1,21_to_30,128.1,Budget,18.3,2022,11,2022-11
ORD128398,29-04-2019,ASICS,Model-763,Lifestyle,Men,9,White,120,10,108,1,108,Card,Retail Store,Pakistan,Medium,4.3,108,0_to_10,108,Mid,12,2019,4,2019-04
ORD128399,04-09-2019,ASICS,Model-400,Gym,Men,6,Black,195,10,175.5,3,526.5,Wallet,Retail Store,Pakistan,High,4.4,526.5,0_to_10,526.5,Premium,19.5,2019,9,2019-09
ORD128400,03-04-2023,ASICS,Model-935,Lifestyle,Men,11,Red,206,30,144.2,3,432.6,Cash,Online,India,Medium,3.4,432.6,21_to_30,432.6,Premium,61.8,2023,4,2023-04
ORD128401,13-03-2023,Nike,Model-696,Running,Women,6,Black,153,5,145.35,2,290.7,Card,Online,Germany,Medium,5,290.7,0_to_10,290.7,Premium,7.65,2023,3,2023-03
ORD128402,18-02-2026,Adidas,Model-683,Lifestyle,Unisex,7,White,194,0,194,3,582,Bank Transfer,Online,UAE,Low,3.3,582,0_to_10,582,Premium,0,2026,2,2026-02
ORD128403,12-02-2019,Puma,Model-871,Running,Unisex,6,Blue,71,15,60.35,4,241.4,Cash,Online,USA,Low,4.9,241.4,11_to_20,241.4,Budget,10.65,2019,2,2019-02
ORD128404,17-05-2020,Adidas,Model-714,Running,Women,11,Blue,192,15,163.2,2,326.4,Wallet,Retail Store,UK,Low,3.3,326.4,11_to_20,326.4,Premium,28.8,2020,5,2020-05
ORD128405,23-10-2020,ASICS,Model-768,Gym,Women,7,Red,166,30,116.2,3,348.6,Cash,Online,UK,High,4.7,348.6,21_to_30,348.6,Mid,49.8,2020,10,2020-10
ORD128406,02-05-2022,New Balance,Model-164,Gym,Men,9,Red,154,10,138.6,4,554.4,Cash,Retail Store,India,Medium,4.5,554.4,0_to_10,554.4,Mid,15.4,2022,5,2022-05
ORD128407,25-03-2023,Reebok,Model-222,Training,Men,10,Blue,124,20,99.2,4,396.8,Cash,Retail Store,UAE,Low,4.5,396.8,11_to_20,396.8,Mid,24.8,2023,3,2023-03
ORD128408,20-07-2026,Adidas,Model-353,Running,Unisex,6,Black,201,0,201,2,402,Wallet,Retail Store,USA,Low,4,402,0_to_10,402,Premium,0,2026,7,2026-07
ORD128409,15-11-2025,Puma,Model-291,Lifestyle,Men,11,Blue,85,15,72.25,3,216.75,Wallet,Online,Pakistan,Low,3.9,216.75,11_to_20,216.75,Budget,12.75,2025,11,2025-11
ORD128410,24-07-2020,Reebok,Model-110,Basketball,Unisex,8,Black,91,30,63.7,3,191.1,Card,Retail Store,Germany,Low,4.8,191.1,21_to_30,191.1,Budget,27.3,2020,7,2020-07
ORD128411,14-01-2024,Reebok,Model-508,Gym,Men,11,Red,89,20,71.2,1,71.2,Bank Transfer,Online,USA,Medium,4.3,71.2,11_to_20,71.2,Budget,17.8,2024,1,2024-01
ORD128412,15-09-2026,Nike,Model-420,Gym,Women,8,Black,131,20,104.8,4,419.2,Card,Online,UK,High,4,419.2,11_to_20,419.2,Mid,26.2,2026,9,2026-09
ORD128413,14-02-2020,Reebok,Model-557,Gym,Women,6,Blue,213,10,191.7,1,191.7,Cash,Retail Store,India,Medium,4.9,191.7,0_to_10,191.7,Premium,21.3,2020,2,2020-02
ORD128414,17-08-2022,New Balance,Model-225,Lifestyle,Unisex,6,Black,156,10,140.4,1,140.4,Wallet,Online,UK,Medium,4.5,140.4,0_to_10,140.4,Mid,15.6,2022,8,2022-08
ORD128415,09-07-2019,New Balance,Model-262,Basketball,Women,9,Grey,78,0,78,1,78,Bank Transfer,Retail Store,Germany,High,4,78,0_to_10,78,Budget,0,2019,7,2019-07
ORD128416,07-03-2025,Adidas,Model-337,Running,Unisex,10,Black,101,30,70.7,2,141.4,Card,Retail Store,Pakistan,Low,3.6,141.4,21_to_30,141.4,Budget,30.3,2025,3,2025-03
ORD128417,22-09-2018,Adidas,Model-780,Lifestyle,Unisex,9,Blue,218,20,174.4,2,348.8,Card,Retail Store,UAE,Medium,3.3,348.8,11_to_20,348.8,Premium,43.6,2018,9,2018-09
ORD128418,20-07-2025,Puma,Model-705,Running,Women,6,Grey,182,10,163.8,2,327.6,Cash,Retail Store,Germany,High,4.4,327.6,0_to_10,327.6,Premium,18.2,2025,7,2025-07
ORD128419,10-03-2025,Puma,Model-382,Training,Women,7,Blue,84,15,71.4,3,214.2,Card,Online,UAE,High,3.3,214.2,11_to_20,214.2,Budget,12.6,2025,3,2025-03
ORD128420,14-02-2022,Nike,Model-988,Lifestyle,Women,7,Black,113,5,107.35,4,429.4,Wallet,Online,India,High,4.8,429.4,0_to_10,429.4,Mid,5.65,2022,2,2022-02
ORD128421,15-11-2022,Nike,Model-391,Lifestyle,Unisex,6,Black,209,10,188.1,1,188.1,Wallet,Online,Pakistan,Low,3.1,188.1,0_to_10,188.1,Premium,20.9,2022,11,2022-11
ORD128422,05-06-2022,Adidas,Model-576,Lifestyle,Unisex,11,White,88,20,70.4,1,70.4,Cash,Online,UAE,Medium,4.3,70.4,11_to_20,70.4,Budget,17.6,2022,6,2022-06
ORD128423,29-08-2020,New Balance,Model-435,Running,Unisex,6,Black,170,20,136,1,136,Card,Online,India,Medium,4.9,136,11_to_20,136,Mid,34,2020,8,2020-08
ORD128424,31-08-2025,Adidas,Model-283,Basketball,Men,10,Blue,70,10,63,1,63,Wallet,Online,USA,Medium,3.8,63,0_to_10,63,Budget,7,2025,8,2025-08
ORD128425,03-02-2019,New Balance,Model-251,Basketball,Unisex,9,Blue,148,0,148,3,444,Bank Transfer,Online,Germany,High,3.3,444,0_to_10,444,Premium,0,2019,2,2019-02
ORD128426,02-06-2025,ASICS,Model-942,Gym,Unisex,9,Black,90,20,72,2,144,Wallet,Online,UAE,Low,3.2,144,11_to_20,144,Budget,18,2025,6,2025-06
ORD128427,24-08-2021,Puma,Model-392,Basketball,Women,11,White,192,0,192,1,192,Wallet,Online,India,Medium,4.8,192,0_to_10,192,Premium,0,2021,8,2021-08
ORD128428,10-06-2022,ASICS,Model-954,Lifestyle,Women,10,White,98,5,93.1,2,186.2,Card,Online,USA,High,4.1,186.2,0_to_10,186.2,Budget,4.9,2022,6,2022-06
ORD128429,28-06-2024,New Balance,Model-330,Training,Unisex,9,Blue,158,10,142.2,2,284.4,Bank Transfer,Online,USA,Medium,4.3,284.4,0_to_10,284.4,Mid,15.8,2024,6,2024-06
ORD128430,03-03-2026,New Balance,Model-978,Gym,Men,6,Blue,106,15,90.1,1,90.1,Card,Retail Store,USA,Medium,3.6,90.1,11_to_20,90.1,Budget,15.9,2026,3,2026-03
ORD128431,25-10-2022,Nike,Model-590,Running,Unisex,9,Black,189,15,160.65,1,160.65,Wallet,Online,UK,Medium,4.3,160.65,11_to_20,160.65,Premium,28.35,2022,10,2022-10
ORD128432,05-08-2018,ASICS,Model-646,Basketball,Women,8,Black,97,5,92.15,4,368.6,Card,Retail Store,UAE,Low,4.9,368.6,0_to_10,368.6,Budget,4.85,2018,8,2018-08
ORD128433,14-05-2025,Nike,Model-688,Training,Men,6,Blue,135,5,128.25,2,256.5,Cash,Online,UAE,Low,4.8,256.5,0_to_10,256.5,Mid,6.75,2025,5,2025-05
ORD128434,24-08-2021,Puma,Model-299,Basketball,Women,6,Red,174,0,174,4,696,Bank Transfer,Retail Store,UK,High,3.8,696,0_to_10,696,Premium,0,2021,8,2021-08
ORD128435,27-04-2025,Nike,Model-309,Basketball,Women,6,Black,202,15,171.7,2,343.4,Card,Online,UAE,Medium,4.2,343.4,11_to_20,343.4,Premium,30.3,2025,4,2025-04
ORD128436,06-05-2020,ASICS,Model-976,Gym,Women,6,Grey,106,5,100.7,1,100.7,Cash,Retail Store,UAE,Low,4.1,100.7,0_to_10,100.7,Mid,5.3,2020,5,2020-05
ORD128437,15-02-2024,ASICS,Model-638,Training,Men,10,Grey,168,10,151.2,1,151.2,Bank Transfer,Retail Store,UAE,Low,3.1,151.2,0_to_10,151.2,Premium,16.8,2024,2,2024-02
ORD128438,09-04-2020,Adidas,Model-650,Lifestyle,Unisex,10,Grey,174,30,121.8,1,121.8,Card,Online,India,Medium,4.6,121.8,21_to_30,121.8,Mid,52.2,2020,4,2020-04
ORD128439,27-02-2022,Puma,Model-784,Basketball,Men,8,Grey,207,0,207,1,207,Cash,Retail Store,Pakistan,Low,4.3,207,0_to_10,207,Premium,0,2022,2,2022-02
ORD128440,28-09-2021,New Balance,Model-866,Gym,Men,6,Red,82,15,69.7,2,139.4,Wallet,Retail Store,India,High,3.7,139.4,11_to_20,139.4,Budget,12.3,2021,9,2021-09
ORD128441,30-03-2026,Nike,Model-622,Basketball,Unisex,8,Grey,86,15,73.1,4,292.4,Bank Transfer,Online,Germany,Low,4.7,292.4,11_to_20,292.4,Budget,12.9,2026,3,2026-03
ORD128442,24-01-2024,New Balance,Model-680,Training,Men,11,Red,133,30,93.1,3,279.3,Wallet,Retail Store,Pakistan,Medium,3.1,279.3,21_to_30,279.3,Budget,39.9,2024,1,2024-01
ORD128443,26-11-2022,ASICS,Model-897,Basketball,Men,6,Grey,142,15,120.7,1,120.7,Cash,Retail Store,Pakistan,Medium,3,120.7,11_to_20,120.7,Mid,21.3,2022,11,2022-11
ORD128444,30-05-2020,Reebok,Model-408,Running,Women,6,Grey,122,15,103.7,2,207.4,Card,Online,USA,High,4.4,207.4,11_to_20,207.4,Mid,18.3,2020,5,2020-05
ORD128445,26-04-2020,New Balance,Model-776,Gym,Men,10,White,211,0,211,4,844,Bank Transfer,Online,India,Medium,4,844,0_to_10,844,Premium,0,2020,4,2020-04
ORD128446,10-08-2026,New Balance,Model-654,Training,Women,10,Blue,192,10,172.8,4,691.2,Card,Retail Store,Germany,Medium,5,691.2,0_to_10,691.2,Premium,19.2,2026,8,2026-08
ORD128447,14-05-2026,Adidas,Model-831,Basketball,Women,7,Red,140,15,119,1,119,Card,Online,UAE,Low,4,119,11_to_20,119,Mid,21,2026,5,2026-05
ORD128448,18-05-2021,New Balance,Model-218,Gym,Women,9,Red,163,15,138.55,2,277.1,Wallet,Online,UK,Medium,4.1,277.1,11_to_20,277.1,Mid,24.45,2021,5,2021-05
ORD128449,12-07-2026,ASICS,Model-255,Lifestyle,Women,9,Red,199,5,189.05,2,378.1,Cash,Online,UK,Medium,4.8,378.1,0_to_10,378.1,Premium,9.95,2026,7,2026-07
ORD128450,09-11-2024,Puma,Model-364,Basketball,Men,6,Blue,158,5,150.1,2,300.2,Cash,Online,Germany,Medium,4.4,300.2,0_to_10,300.2,Premium,7.9,2024,11,2024-11
ORD128451,07-09-2021,Reebok,Model-812,Basketball,Women,7,Red,118,5,112.1,3,336.3,Wallet,Retail Store,UK,Medium,3.1,336.3,0_to_10,336.3,Mid,5.9,2021,9,2021-09
ORD128452,02-01-2021,New Balance,Model-909,Gym,Unisex,7,Black,95,30,66.5,3,199.5,Cash,Retail Store,India,High,3.3,199.5,21_to_30,199.5,Budget,28.5,2021,1,2021-01
ORD128453,06-10-2022,ASICS,Model-479,Basketball,Women,10,Blue,162,30,113.4,3,340.2,Card,Online,UK,Low,4.6,340.2,21_to_30,340.2,Mid,48.6,2022,10,2022-10
ORD128454,15-09-2018,Puma,Model-408,Basketball,Women,10,Blue,213,5,202.35,4,809.4,Bank Transfer,Retail Store,India,Low,3.2,809.4,0_to_10,809.4,Premium,10.65,2018,9,2018-09
ORD128455,17-12-2020,Adidas,Model-932,Gym,Women,10,White,116,20,92.8,3,278.4,Card,Online,UK,Low,3.8,278.4,11_to_20,278.4,Budget,23.2,2020,12,2020-12
ORD128456,23-02-2025,Reebok,Model-806,Running,Men,6,Red,88,10,79.2,1,79.2,Wallet,Online,Pakistan,Medium,4.5,79.2,0_to_10,79.2,Budget,8.8,2025,2,2025-02
ORD128457,24-02-2023,Adidas,Model-715,Lifestyle,Women,7,Blue,66,20,52.8,4,211.2,Card,Online,Pakistan,Medium,4.3,211.2,11_to_20,211.2,Budget,13.2,2023,2,2023-02
ORD128458,24-11-2025,Adidas,Model-973,Gym,Women,6,Grey,166,20,132.8,4,531.2,Bank Transfer,Retail Store,UAE,High,3.1,531.2,11_to_20,531.2,Mid,33.2,2025,11,2025-11
ORD128459,16-07-2024,Nike,Model-553,Basketball,Unisex,9,White,192,15,163.2,2,326.4,Wallet,Retail Store,India,Medium,3.9,326.4,11_to_20,326.4,Premium,28.8,2024,7,2024-07
ORD128460,21-10-2025,Puma,Model-302,Lifestyle,Women,7,Black,216,15,183.6,1,183.6,Bank Transfer,Retail Store,Germany,Medium,4.9,183.6,11_to_20,183.6,Premium,32.4,2025,10,2025-10
ORD128461,17-06-2021,New Balance,Model-838,Running,Women,8,Grey,158,30,110.6,3,331.8,Card,Online,USA,Medium,3.4,331.8,21_to_30,331.8,Mid,47.4,2021,6,2021-06
